id,comment,score
28769,“你小时候喜欢在别人找不到的地方看星星，长大了也还是偷空瞅一眼夜空”✨你好，江洋。8月9日见。,0.7019
28770,加油加油,0.9878
28771,看演员就知道电影好不到哪去,0.9837
28772,期待郑爽#女儿们的恋爱# ,0.7772
28773,我堡冲鸭！,0.2784
28774,这是个打字不用负责的年代 很多人即使明知事实不是这样 但依旧选择那样做,0.9489
28775,烂片就是烂片，粉丝不愿意承认罢了，在微博只有有人说实话就被她们举报营销，,0.129
28776,其实我看视频的时候也在想找个，所有人都在问鹿，然后导演在旁边没人提问还是蛮尴尬的，只要是老问鹿感觉鹿会也尴尬,0.3467
28777,别动不动就扯上中国科幻电影 自己拍的电影自己心里还没点数吗,0.9406
28778,我全程精神紧绷，没有想看手机的意思，哪里不好了？如果因为鹿晗发型给恶评，那我也可以因为特效不错给满分咯…………？,0.8072
28779,这部电影可以下线了,0.8828
28780,我爱你啊啊啊啊啊啊,0.9832
28781,//,0.2
28782,这是全世界最热血的一场末日地球保卫战。这也是全世界最孤独的爱情科幻故事。这是上海，这是堡垒，这是孤独与希望。年度科幻巨制《上海堡垒》，期待江洋。8月9日电影院见！ ,1.0
28783,啊啊啊啊啊啊期待,0.9776
28784,七夕快乐,0.8935
28785,杨幂正能量点赞，在国家利益面前一点也不含糊,0.9992
28787,我不知道我和我那两场的人可能和大家有区别 从电影中间开始哭，一直哭到结尾。,0.9739
28788,鹿晗六千万粉丝，每人一张就至少12亿了。支持偶像3刷不过分吧，这不就36亿了吗，你们就不能去内部消化吧，哭哭滴滴的干什么，怕都是假粉丝吧……,0.0147
28790,这就是导演号称筹备六年的电影,0.7986
28791,其实只要真的是好电影，口碑是一定会打破对流量的偏见，例如动物世界，真的好的话后续票房会上来吧,1.0
28792,江南已经毁了三部作品了,0.4765
28793,灰鹰小队江洋 你来啦,0.8309
28795,特效不错哎,0.8866
28798,《上海堡垒》豆瓣上的3.4分是给舒淇面子，不是给那些流量演员的，那几个配角看完我连名字都没记住,0.9421
28799,杨幂做的很好 就应该这么果断,0.9104
28800,我大堡垒,0.5057
28801,看完电影朋友说的第一句话“电影很不错，但是分怎么这么低啊？是不是有人搞他???”  ……  （这，咋能说啥,0.9525
28802,什么电影没黑子呢？吴京天天在微博上被嘲战狼评分也不低啊，真以为黑子能主宰大局？那不用拍电影了，多找找自己的原因。,0.9996
28803,林俊杰出来背锅吧，谁叫你唱的江南,0.9748
28804,我能说，我看了以后，觉得也还过得去吗,0.5383
28805,是啊 片子都是导演选角选片段把控，为啥红了就夸导演？这公平吗？我抱着高要求去看了一部不知道剧情是啥然后配音对不上口型一个小时都是打怪的片子，本来是个爱情片，非要往科技那边碰瓷，现在片子烂了，导演不应该承担吗？流量演员就应该成为导演无能的遮羞布吗？,0.8914
28806,我好了我真的好了 上映前的即视感终于来了 灰鹰小队江洋冲冲冲！ ,0.9762
28808,声音好听,0.1966
28809,啊啊啊啊啊啊,0.9563
28811,说实话票房差还是怪粉丝不努力，好几千万的粉丝，一刷不行二刷啊，三刷四刷，票房三亿是个问题？你们对偶像也太小气了，付出啊，不能白嫖啊,0.3206
28812,中国一点都不能少，容不得半点模糊，国家利益高于一切！,0.6844
28813,守护大堡垒，从我做起,0.9789
28814,#上海堡垒评分# 好的坏的评价都接受 坏在哪里具体指点出来 国产科幻才能进步 而不是凑热闹式的连看都没看直接打一分,0.0127
28815,鹿晗的粉丝都是小孩子，哪里有钱支持他，还有就是小孩子思想不成熟，不能分辨是非//,0.6779
28816,对，要雨露均沾,0.1598
28817,很多人就是戴着有色眼镜去电影，在看之前就已经对电影有了意见，然后在看的过程中无限放大。只因演员不和他们胃口，演员着装不合他们眼中的要求，最后在偏见中说出那些自私的话。,1.0
28818,几乎全网都在说烂，全网都看过了？我没看，默默吃瓜不做评价,0.2527
28819,我觉得江南该沉淀下 好好把龙族写完 不要像南派三叔一样 让读者一等好几年 而自己去搞游戏搞电影 再次我希望他能像唐家三少学学,0.9925
28820,如果世界会沉没，我们在末日相遇，还是想停下匆匆的脚步，笑着对你说一句，江洋，你好！期待0809上映的上海堡垒！,0.9996
28821,好看就是好看，会有人看到的,0.9216
28822,特效做的也太棒了吧 期待死了,0.9304
28823,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,1.0
28825,你知道吗？这部电影我家鹿晗打了那么久。脸上一点伤痕一点灰都没有，你们都不知道他有多辛苦,0.4257
28826,郑爽真的好漂亮啊，颜值高，是心动的感觉。,0.9922
28829,顶一个,0.5277
28830,确实，大家也要照顾照顾导演，导演真的不错,1.0
28831,电影没看，不过就口碑和制片方反应来看，确实是烂片。我觉得他们应该是没想到之前会有流浪地球，把观众的眼光和期待拔高了。他们的原意应该是用流量明星，套个中国科幻的皮，骗一波钱。毕竟以前人们对国产科幻没啥期待，脑残粉也可以嘴硬说没有更好的，结果玩砸了,1.0
28832,跟我发小去看的。感觉。。还好啊。。。没这么烂。哇。。。,0.0664
28833,转//,0.1747
28834,别人怎么踩堡垒在我这儿无所谓，反正我看懂了我喜欢，我觉得这是一部集科幻美感与情感温度的电影，没有废话，每一帧都很珍贵,0.9926
28835,这是全世界最热血的一场末日地球保卫战，若有那一天到来，天幕坠落，世界沉沦，愿我们都还相信爱情。【暑期档0809】未来战争电影《上海堡垒》震撼来袭！ ,1.0
28836,这一仗，用一座城，换地球一线希望！,0.9808
28837,互评呀，然后想要个原图。,0.2339
28838,电影就由演员来演吧！！！ 不要找唱歌的歌手来。,0.9625
28839,祝贺大卖。,0.5295
28840,能独立思考或者说愿意独立思考的人还是太少了,0.9944
28841,那个哭的是哪吒吧,0.8658
28842,加油加油加油,0.9986
28843,就鹿晗那演技,0.7849
28844,我真的觉得电影不烂啊，不能说好也不至于被喷成这样，我最后还看哭了,0.5687
28845,看了上海堡垒片子是没那么好剧情逻辑不通顺 但也没有那么烂 说关上了中国科幻片的大门就点过了 评分3.3比那些无厘头玛丽苏恋爱剧还低这不至于吧  片子不好可以根据电影吐槽 有些人别跟风无脑黑,0.9997
28846,好爱你 哥哥//,0.9707
28848,马上要见到江洋哥哥了 真得好激动啊！！！,0.9711
28850,求求lh学学易烊千玺，别人和周冬雨拍个戏都能剃寸头，改变个造型这么难？,0.8354
28851,期待郑爽新综艺《女儿们的恋爱》吧,0.9829
28853,我觉得特效真的不错，演员演的也挺好的，确实有不足之处，但我觉得恶意打一星的真的太假了,0.9988
28854,几千万的粉丝才9000万票房  难道粉丝都是铁公鸡咩,0.8997
28856,怎么一直在买惨，新的炒作方式吗,0.144
28857,没有全部 不算好但烂片我觉得不至于,0.6497
28858,对我来说算不上烂片，也算不上好片，七分吧  就是可看可不看那种,0.801
28859,这里是上海，最后的堡垒。  “江洋，我不打给你了。机票在我储物箱里，密码是我生日。我已经被安排任务，下午16:45，上海沉没”,0.199
28860,啊啊啊好燃 ，啊啊啊好炸，啊啊啊啊好帅，啊啊啊啊特效好高级，啊啊啊啊台词好好听，啊啊啊啊啊啊期待就对了,1.0
28861,这是全世界最热血的一场末日地球保卫战，若有那一天到来，天幕坠落，世界沉沦，愿我们都还相信爱情。 未来战争电影《上海堡垒》0809震撼上映！,1.0
28863,鹿晗的脑残粉，是时候拿出你们的真诚了。去把评分刷上去，去把票房打破记录！,0.581
28866,《上海堡垒》真的是我唯一一部看了不到一个小时就离场的电影。你确定一个军人留这么长的头发方便吗？这特么都战争了，军人不用待在部队待命？中国的军衔要由外国人授予？上海都要沦陷了，北京方面就没个动静？,0.6826
28867,有些事情真的很可怕。我的同学，一个211的大学生，昨天在我QQ空间里呼吁大家冷静，不要给鹿晗抹黑，我真的hhh,0.7972
28868,不知道该问什么,0.1931
28869,对努力二子有婶婶的误解,0.5761
28870,搞什么道德绑架 烂都烂了 还要用这种方式营销,0.0737
28871,也不是鹿晗粉丝，就是想说电影可能本身不够优秀，但决不是鹿晗一人能左右的吧,0.9452
28872,江洋哥哥！！！！冲啊！,0.9027
28873,就是好呀,0.6559
28874,我已经迫不及待见到你了,0.8272
28875,这是一场最热血的地球保卫战，这是一场最孤独的科幻爱情，这是上海，最后的堡垒。0809看上海堡垒，殊死一争，为生存而战。,1.0
28877,又要蹭科幻热度，又没这个金刚钻，怪的了谁。。。 不过黑红的话，的确成功了,0.9028
28878,郑爽真好看,0.6929
28879,费力不讨好的科幻片,0.4137
28880,粉丝：没看没资格评论 路人：看了 粉丝：又骗到一个，嘿嘿,0.3833
28881, 对，有道理,0.5907
28882,我觉得不错啊，没有那么差啊，感觉被键盘侠摸黑了,0.5057
28883,感觉还行啊这电影,0.9112
28884,不管你们有没有看过一些跟风黑，反正我们粉丝就看到过很多对鹿晗的恶意评价，所以我们才说不要带偏见评价，不要再说我们脑残阻止理智路人评价了，我们很感谢观看过给出理智的评价，接受批评，但我们也会反击恶意,0.8228
28885,鹿晗你要知道，你很棒你最棒你是我们的宝贝，期待江洋,0.9988
28886,  电影确实不错的,0.9748
28887,卧槽！！！！！江洋！（！！）,0.1089
28889,明明是爱情片，非要强拉流浪地球当靠山，说是科幻片，就别怪观众拿来比较，当初宣发定位爱情片，也不至于这么惨,1.0
28890,大宝加油,0.9373
28891,看着那些好评下面的说的什么有钱一起赚真的气不打一出来，你认为不好看还不允许别人觉得好看了,0.4449
28892,全程看完电影的人，表示真的很尴尬，全剧超平,0.9892
28893,没毛病,0.4396
28894,看到照片，确实与中国军人形象差别很大！,0.81
28895,怎么演个电影就这么难吗，真是无语，感觉现在的人都是来挑事的，不是来看电影的。,0.9204
28896,鹿妹妹不有6000万粉丝吗，一人一票就20亿了呀。,0.6317
28898,晚上好,0.5291
28899,  一座城池之争，人类存亡之战。陆沉、毁灭；保卫、拯救。殊死一争，为生存而战。 【暑期档0809】 未来战争电影《上海堡垒》震撼来袭！期待鹿晗江洋！,1.0
28900,你可以偶尔发个疯，但是该做的事情还是要做。你只是个小人物，难得能够做件大事，要珍惜这个机会。死一个人并不重要，自己死了也不重要，可是有些事情不能逃避，树要发芽人要长大啊。,0.9993
28901,只能说倒霉，没有坐上流量时代的末班车。电影开启的时候是四五年前，那时候导演组也许还幻想能绑着流量上天，而且那时候国产电影天天喂屎。但如今国产电影优秀作品不断涌现，质量不行只能靠饭圈流量。但现在的饭圈只是小众的饭圈，你鹿晗的电影能指望吴亦凡、蔡徐坤等流量给你助力么？,1.0
28902,支持杨幂解约！祖国利益高于一切！,0.959
28904,麻烦看过再评价，不接受没看装看过,0.0382
28905,"为数不多讲真话的不收钱的大V,不错，不错，关注一波",0.8361
28906,真的是，小鹿都说电影是大家的，每一个工作人员都是努力付出的。平时网上那么感谢导演，现场更要表达啊,0.969
28907,我作为路人，我看了这电影的海报完全没有想看的欲望，果然…,0.8452
28908,我觉得挺好看啊,0.861
28909,首先说一句不是鹿晗粉丝，看了这部电影以后是真的觉得，跟离谱的剧情比起来，鹿晗的表演可以了。,0.9467
28910,期待期待期待！！！！,0.7026
28911,喜欢就好,0.7997
28912,0809《上海堡垒》不见不散！,0.3791
28913,我来替鹿晗说一句公道话。看了这么多同学的吐槽我大概可以总结出：电影烂的主要原因不是鹿晗，只是鹿晗让本可以烂的默默无闻的电影变得人尽皆知了而已,0.5553
28914,在事情没发酵之前就第一时间解约，没有持观望态度，删除所有相关微博。国家利益高于一切，中国一点都不能少。杨幂好样的！,0.7701
28916,看完整片尤其是后半部分，真的非常精彩。电影上海堡垒评分真不至于这么低。但特效方面水平真挺高的，美炸。,0.9925
28917,看到舒淇，我觉得我应该去看，然后又看到了鹿晗，嗯…还是思考一下吧，再看到身边朋友观后感，去你的什么堡垒，想骗我去睡觉，没门。,0.858
28918,对啊，而且导演自我介绍的时候也鼓个掌好吧,0.9475
28919,真是很可以了，拍个电影跟犯了多大的罪过似的！电影团队这是被逼的有多惨，全部出来道歉！最奇特今天去影院，有两个男的一边看一边讨论剧情，最后说电影罪不至死吧……笑死，现在凡出来说一句的7分的，马上一堆人过来追着你问，六块钱的群怎么进？,0.4705
28920,今天看了，还不错,0.9064
